0	0.27054401249128
1	0.5278450436495667
2	0.3273346726555859
5	0.32936123733571654
6	0.5092048630574532
8	0.40196014528795293
10	0.33287908853354614
12	0.32780910436096133
14	0.3270661109743852
15	0.3586739482691105
17	0.3468719920336553
18	0.3086089464135713
20	0.3991965536633758
21	0.3468719920336553
22	0.3277301344899192
27	0.9594067369629589
30	0.406328843267597
31	0.8034369116461633
34	0.574222094299455
35	0.4450291990601164
37	0.32780910436096133
38	0.256050370951031
39	0.2843301011181741
40	0.278176429312501
45	0.32780910436096133
46	0.29949406539165574
48	0.2683121918438557
49	0.30787411664485964
50	0.25369547245175156
51	0.3268605937013781
52	0.5511538979976293
54	0.5854006378374138
55	0.4390252095531169
60	0.32470026230128574
62	0.5797070919375629
64	0.406328843267597
65	0.3273380778895055
66	0.33717813219809695
68	0.1835526751950598
71	0.2533452400439992
74	0.5291320050346369
75	0.32629216558056334
76	0.3272238962091785
77	0.32780910436096133
78	0.4776541964854059
79	0.3448253873450818
81	0.3333380543338499
85	0.20365350450888378
89	0.32780910436096133
90	0.32780910436096133
92	0.4843349044005403
96	0.435439143340524
97	0.5911562030895016
100	0.3272238962091785
101	0.3272238962091785
102	0.6476582530699537
103	0.33010726794995576
104	0.224400864978269
105	0.3272238962091785
107	0.3267658203027791
108	0.3272238962091785
109	0.33166595400460896
113	0.27938901031303637
116	0.32667106104807087
118	0.971861015848018
122	0.3546552842614433
124	0.6476582530699537
127	0.324369753001464
132	0.2958915758728988
133	0.33876953307348884
140	0.41910662907810126
141	0.32667106104807087
142	0.30076085212318204
144	0.3410398175070258
145	0.41345279344474384
150	0.34502005580745504
154	0.32501506953196635
155	0.5828891904713656
156	0.3266077697484437
157	0.32780910436096133
158	0.33013889511456496
159	0.18687082671279112
161	0.3576836523296194
162	0.3267658203027791
165	0.4414015724325328
167	0.4748494002253289
170	0.4305564551092214
171	0.22080147325657262
172	0.3119299600288844
173	0.3273346726555859
175	0.29993356593108417
178	0.3468719920336553
179	0.2980040139265541
181	0.35491730153494916
185	0.5011827021730553
187	0.40147167721374694
188	0.3283032573223766
190	0.3468719920336553
193	0.3693646602895217
194	0.406328843267597
196	0.32667106104807087
198	0.32667106104807087
200	0.3333380543338499
202	0.3219354567589194
204	0.32780910436096133
205	0.3675592407219199
206	0.30076085212318204
208	0.32667106104807087
210	0.32402356705191104
211	0.37872367997463957
214	0.2722476413728321
215	0.6974228930860741
218	0.6124835805337803
220	0.32780910436096133
222	0.32780910436096133
223	0.3272238962091785
229	0.2565325038383093
230	0.5797070919375629
231	0.3267658203027791
233	0.25196159435180554
235	0.32591349686446514
236	0.33876953307348884
238	0.33717813219809695
239	0.34404723444711743
240	0.2957271845427965
241	0.29949406539165574
242	0.33717813219809695
243	0.3243066928199244
245	0.5433992861226438
247	0.41598128825950575
249	0.33876953307348884
250	0.3247788548006601
251	0.3094545555324763
252	0.40147167721374694
253	0.3016675665884796
255	0.41910662907810126
258	0.999654833897222
261	0.25196159435180554
262	0.5961626703288939
263	0.2980040139265541
264	0.32667106104807087
266	0.25369547245175156
267	0.27233299886029455
268	0.8722872715015253
270	0.42002792208926326
271	0.2980040139265541
272	0.4044453321905017
278	0.22080147325657262
279	0.346599162581889
283	0.32780910436096133
285	0.33013889511456496
293	0.3308537732488912
294	0.3272238962091785
298	0.4179306020637022
299	0.971861015848018
301	0.27365911235617096
302	0.2980040139265541
303	0.34433894399327963
304	0.32780910436096133
306	0.7415063975353929
308	0.33109327950621964
309	0.5309922360542788
310	0.64016549494508
311	0.9680747503500079
312	0.3693646602895217
313	0.3272238962091785
315	0.3270661109743852
316	0.33876953307348884
317	0.3507859436698611
318	0.9047953946158273
319	0.7916043820598646
320	0.3247788548006601
327	0.3468719920336553
331	0.4095716705457001
333	0.256050370951031
334	0.766049650060469
337	0.8116478069373123
338	0.32780910436096133
342	0.3468719920336553
344	0.3468719920336553
345	0.3468719920336553
346	0.3468719920336553
350	0.3322858723417246
351	0.4369044897188696
352	0.29767716278920914
354	0.32468439386020476
356	0.5559460001143504
358	0.32716092914364947
361	0.34544294738930503
362	0.3836886296423162
363	0.32402356705191104
364	0.29949406539165574
366	0.5448406685873014
367	0.32470026230128574
372	0.32780910436096133
374	0.2423675149155688
375	0.574222094299455
378	0.31266677349145305
379	0.3267658203027791
380	0.9553690264033861
382	0.3273346726555859
384	0.3272238962091785
386	0.2533452400439992
389	0.34297863987609506
390	0.7718192895165639
391	0.3268446707821654
392	0.224400864978269
395	0.3268446707821654
397	0.3991965536633758
399	0.3455069543177835
401	0.32780910436096133
402	0.27938901031303637
403	0.30076085212318204
406	0.32667106104807087
408	0.3267658203027791
409	0.2565325038383093
412	0.606829277813712
413	0.2980040139265541
416	0.3958130441804956
418	0.3468719920336553
420	0.3272238962091785
422	0.32714499870421276
424	0.3464528415803872
425	0.3247788548006601
428	0.32667106104807087
432	0.33876953307348884
434	0.4616816362415503
436	0.37360946972040976
439	0.33717813219809695
440	0.37036864872554776
441	0.3333380543338499
443	0.3468719920336553
447	0.40147167721374694
451	0.3158861711455004
452	0.40645022076394205
453	0.6031405372664558
456	0.40147167721374694
457	0.44444411827008257
458	0.33717813219809695
460	0.40147167721374694
462	0.45179369449823376
